timestamp,assembly,sensor,value
2005-09-22T11:04:28+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC255,742.2
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC256,692.299
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC257,738.099
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC258,711.299
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC259,690.4
2005-09-22T11:04:29+00:00,GasTurbine2103/01,TC260,84.9
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC255,746
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC256,693.4
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC257,738.9
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC258,713.299
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC259,692.5
2005-09-22T11:04:30+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC255,745
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC256,692.2
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC257,736.599
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC258,713.2
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC259,692.4
2005-09-22T11:04:31+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC255,745.9
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC256,692.299
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC257,737.599
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC258,711.099
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC259,692.7
2005-09-22T11:04:32+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC255,745
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC256,694.5
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC257,737.9
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC258,713.5
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC259,691.299
2005-09-22T11:04:33+00:00,GasTurbine2103/01,TC260,85
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC256,692.9
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC257,737.5
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC258,713.9
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC259,690.599
2005-09-22T11:04:34+00:00,GasTurbine2103/01,TC260,84.9
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC256,692
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC257,736.5
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC258,712.7
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:04:35+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC256,693.599
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC257,735.599
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC258,712
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC259,690.5
2005-09-22T11:04:36+00:00,GasTurbine2103/01,TC260,84.9
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC256,694
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC257,736.7
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC258,713.4
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC259,692.9
2005-09-22T11:04:37+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC257,736.299
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC258,712.2
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC259,691.799
2005-09-22T11:04:38+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC255,746.4
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC256,692.5
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC257,736.5
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC258,713.4
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:04:39+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC256,692.7
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC257,737
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC258,713.4
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC259,692
2005-09-22T11:04:40+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC256,693.299
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC257,736.599
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC258,711.7
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC259,690.799
2005-09-22T11:04:41+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC255,745.4
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC257,736.4
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC258,712.599
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC259,691.9
2005-09-22T11:04:42+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC255,747
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC256,693.2
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC257,739
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC258,713.4
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:04:43+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC256,693.2
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC257,736.5
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC258,711.5
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC259,690.4
2005-09-22T11:04:44+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC256,693.2
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC257,736
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC258,711.2
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC259,692.599
2005-09-22T11:04:45+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC257,738.9
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC258,712
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC259,690.799
2005-09-22T11:04:46+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC256,691.799
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC257,736
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC258,710.9
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC259,690.5
2005-09-22T11:04:47+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC256,696.2
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC257,737.7
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC258,711.5
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC259,692.799
2005-09-22T11:04:48+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC256,693.5
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC257,735.799
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC258,711.7
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC259,691
2005-09-22T11:04:49+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC256,693.4
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC257,735.9
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC258,712.9
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC259,692
2005-09-22T11:04:50+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC255,743.9
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC256,693.4
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC257,736
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC258,713
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC259,692.4
2005-09-22T11:04:51+00:00,GasTurbine2103/01,TC260,84.9
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC255,746.099
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC256,694.2
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC257,736.4
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC258,712.9
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC259,691.4
2005-09-22T11:04:52+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC255,746.799
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC256,693.4
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC257,736.4
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC258,713.2
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:04:53+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC256,692.4
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC257,736.799
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC258,711.799
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC259,692.7
2005-09-22T11:04:54+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC256,691.7
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC257,736.4
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC258,711.2
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC259,691.799
2005-09-22T11:04:55+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC255,745
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC257,734.7
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC258,710.7
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC259,690.2
2005-09-22T11:04:56+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC256,693.9
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC257,736.9
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC258,712
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC259,692.599
2005-09-22T11:04:57+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC256,694.099
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC257,734.9
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC258,710.299
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC259,690.4
2005-09-22T11:04:58+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC256,693.099
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC257,736.799
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC258,714.7
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC259,691.599
2005-09-22T11:04:59+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC256,694.099
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC257,736.799
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC258,712.2
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:05:00+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC256,692.2
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC257,734.9
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC258,711.299
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC259,691
2005-09-22T11:05:01+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC256,692.7
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC257,737.099
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC258,711.599
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC259,691.9
2005-09-22T11:05:02+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC256,692.599
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC257,737.9
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC258,713.2
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC259,691.4
2005-09-22T11:05:03+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC255,94.9
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC256,698.4
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC257,736.2
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC258,710.4
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC259,692.799
2005-09-22T11:05:04+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC255,95
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC256,693.5
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC257,736.9
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC258,711.9
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC259,691.5
2005-09-22T11:05:05+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC256,692.7
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC257,737.299
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC258,712.4
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC259,691.5
2005-09-22T11:05:06+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC255,746.299
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC256,694
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC257,736
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC258,710.9
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC259,694
2005-09-22T11:05:07+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC255,745.5
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC256,692
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC257,734.799
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC258,712.299
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC259,692.5
2005-09-22T11:05:08+00:00,GasTurbine2103/01,TC260,84.8
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC256,691.5
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC257,736.299
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC258,712.5
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC259,691.7
2005-09-22T11:05:09+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC256,691.7
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC257,736.2
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC258,712.2
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC259,690.9
2005-09-22T11:05:10+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC256,692.9
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC257,736.7
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC258,710.299
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC259,691.799
2005-09-22T11:05:11+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC256,691.5
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC257,732.299
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC258,710.299
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC259,692.7
2005-09-22T11:05:12+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC255,745
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC256,693.799
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC257,736.2
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC258,711.9
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC259,692
2005-09-22T11:05:13+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC255,745
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC256,692.2
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC257,736.299
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC258,710.799
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC259,691.9
2005-09-22T11:05:14+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC255,747
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC256,692.5
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC257,734.599
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC258,712.2
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC259,691.2
2005-09-22T11:05:15+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC255,746.4
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC256,691.9
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC257,735.9
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC258,710.599
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC259,692.5
2005-09-22T11:05:16+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC257,736.7
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC258,711.599
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC259,690.299
2005-09-22T11:05:17+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC255,94.8
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC256,692.799
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC257,737.599
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC258,711.5
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC259,691.9
2005-09-22T11:05:18+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC256,692
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC257,737
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC258,711
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC259,690.5
2005-09-22T11:05:19+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC256,691.099
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC257,735.099
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC258,712
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC259,691.4
2005-09-22T11:05:20+00:00,GasTurbine2103/01,TC260,84.5
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC255,94.599
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC256,693.099
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC257,735.799
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC258,711.9
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC259,691.799
2005-09-22T11:05:21+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC255,745.4
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC256,692
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC257,735.299
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC258,708.9
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC259,689.5
2005-09-22T11:05:22+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC255,745.7
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC256,693.099
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC257,738
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC258,711.2
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC259,690.9
2005-09-22T11:05:23+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC255,94.599
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC256,693
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC257,738.099
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC258,710.5
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC259,692.2
2005-09-22T11:05:24+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC256,693.9
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC257,737
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC258,713.9
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC259,691.299
2005-09-22T11:05:25+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC255,745.099
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC256,691.2
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC257,734.9
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC258,712
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC259,691.4
2005-09-22T11:05:26+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC255,745.299
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC256,692.4
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC257,737.5
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC258,712.9
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC259,690.9
2005-09-22T11:05:27+00:00,GasTurbine2103/01,TC260,84.699
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC255,744.9
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC256,692.299
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC257,735.7
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC258,711.599
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC259,689.599
2005-09-22T11:05:28+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC256,691.9
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC257,735.599
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC258,712.9
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC259,691.299
2005-09-22T11:05:29+00:00,GasTurbine2103/01,TC260,84.4
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC255,94.599
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC256,693.2
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC257,736.2
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC258,712.2
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC259,692
2005-09-22T11:05:30+00:00,GasTurbine2103/01,TC260,84.4
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC255,94.699
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC256,693.4
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC257,736.2
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC258,710.799
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC259,690.5
2005-09-22T11:05:31+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC255,746
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC256,693.7
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC257,734.9
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC258,711.4
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC259,691.099
2005-09-22T11:05:32+00:00,GasTurbine2103/01,TC260,84.599
2005-09-22T11:05:33+00:00,GasTurbine2103/01,TC255,747.4
2005-09-22T11:05:33+00:00,GasTurbine2103/01,TC256,693
2005-09-22T11:05:33+00:00,GasTurbine2103/01,TC257,734.9
2005-09-22T11:05:33+00:00,GasTurbine2103/01,TC258,709.599
2005-09-22T11:05:33+00:00,GasTurbine2103/01,TC259,691.799
